uniq,SUBJID,1_17634547_17634563,1_9756480_9756511,10_110132304_110132401,10_7806973_7807011,10_84499874_84499960,10_95414493_95414863,11_57791384_57791674,12_121244572_121244616,14_103498501_103498529,17_17180606_17180670,19_10921374_10921444,19_7905807_7905856,2_46958494_46958553,22_29531077_29531111,7_134935687_134935766,9_128609650_128609666,9_2651414_2651499,X_31126641_31126674
GTEX-12ZZX-0726-SM-5EGKA,GTEX-12ZZX,0.1390728476821192,0.9411764705882353,0.030864197530864196,0.02082514734774067,0.7590361445783133,0.8867924528301887,0.9393939393939394,0.4782608695652174,0.9211822660098522,0.9602836879432625,0.7142857142857143,0.9215686274509803,0.5897435897435898,1.0,0.36807817589576547,0.7049180327868853,0.8232931726907631,0.834319526627219
GTEX-12ZZX-1026-SM-5LZUW,GTEX-12ZZX,0.8921568627450981,0.8503401360544217,0.0,0.2318840579710145,0.7567567567567568,0.9191919191919192,0.8461538461538461,0.9180327868852459,0.9236641221374046,0.9770114942528736,0.0684931506849315,0.8297872340425532,0.6483516483516484,0.9104477611940298,0.8072847682119205,0.3987730061349693,0.48031496062992124,0.7401129943502824
GTEX-12ZZX-1126-SM-5EGKB,GTEX-12ZZX,0.900990099009901,0.43612334801762115,0.21739130434782608,0.7175141242937854,0.23076923076923078,0.717948717948718,0.27835051546391754,0.3176470588235294,0.5169811320754717,0.7407407407407407,0.17647058823529413,0.6981132075471698,0.5416666666666666,0.45054945054945056,0.15081967213114755,0.5545023696682464,0.5151515151515151,0.19008264462809918
GTEX-12ZZX-1226-SM-5EGHS,GTEX-12ZZX,0.82,0.22580645161290322,0.411371237458194,0.7901234567901234,0.3055555555555556,0.8181818181818182,0.3076923076923077,0.3584905660377358,0.18210862619808307,0.6473214285714286,0.25984251968503935,0.24444444444444444,0.2857142857142857,0.22448979591836735,0.12280701754385964,0.5025125628140703,0.3090909090909091,0.3333333333333333
GTEX-12ZZX-1326-SM-5DUWI,GTEX-12ZZX,0.9263803680981595,0.14814814814814814,0.48,0.9070321811680572,0.14285714285714285,0.9322033898305084,0.11711711711711711,0.3333333333333333,0.12098765432098765,0.5384615384615384,0.08433734939759036,0.09523809523809523,0.25806451612903225,0.2,0.6546762589928058,0.1729957805907173,0.010638297872340425,0.6666666666666666
GTEX-12ZZX-1726-SM-5BC63,GTEX-12ZZX,0.37037037037037035,0.4375,0.07116104868913857,0.5367913148371531,0.5737704918032787,0.6739130434782609,0.6339869281045751,0.15789473684210525,0.7664233576642335,0.9090909090909091,0.27419354838709675,0.8125,0.6410256410256411,0.639344262295082,0.09363295880149813,0.6056338028169014,0.816793893129771,0.84
GTEX-12ZZX-1926-SM-5EGKC,GTEX-12ZZX,0.8078602620087336,0.8532110091743119,0.00423728813559322,0.36540962288686607,0.47368421052631576,0.9166666666666666,0.5614035087719298,0.68,0.8478260869565217,0.9676113360323887,0.1724137931034483,0.7283950617283951,0.7288135593220338,0.875,0.3951137320977254,0.6388261851015802,0.5625,0.5514018691588785
GTEX-12ZZX-2026-SM-5LZV9,GTEX-12ZZX,0.6842105263157895,0.5652173913043478,0.014925373134328358,0.5653710247349824,0.34615384615384615,0.8181818181818182,0.8484848484848485,0.4959349593495935,0.8811881188118812,0.9601593625498008,0.18716577540106952,0.5492957746478874,0.9047619047619048,0.6333333333333333,0.18156424581005587,0.38809034907597534,0.43724696356275305,0.41935483870967744
GTEX-12ZZX-2126-SM-5LZVL,GTEX-12ZZX,0.6875,0.7142857142857143,0.08641975308641975,0.4302158273381295,0.37037037037037035,0.927710843373494,0.7142857142857143,0.8850574712643678,0.8928571428571429,0.9842312746386334,0.11931818181818182,0.7837837837837838,0.8461538461538461,0.8627450980392157,0.2620689655172414,0.43832020997375326,0.40540540540540543,0.4430379746835443
GTEX-12ZZX-2426-SM-5GCOE,GTEX-12ZZX,0.9473684210526315,0.05825242718446602,0.5348837209302325,0.9209225700164745,0.047619047619047616,0.5,0.10869565217391304,0.2727272727272727,0.23636363636363636,0.4093567251461988,0.08280254777070063,0.42857142857142855,0.14285714285714285,0.2558139534883721,0.2743362831858407,0.2951945080091533,0.0,0.3939393939393939
GTEX-12ZZX-2726-SM-5N9FT,GTEX-12ZZX,0.8423645320197044,0.8431372549019608,0.008,0.4856081708449396,0.7058823529411765,0.8732394366197183,0.7468354430379747,0.7310924369747899,0.9077429983525536,0.937612477504499,0.2,0.8490566037735849,0.8181818181818182,0.9759036144578314,0.9324074074074075,0.3254901960784314,0.44,0.9078341013824884
GTEX-12ZZX-2826-SM-5BC6K,GTEX-12ZZX,0.9267515923566879,0.1693548387096774,0.7796610169491526,0.97712833545108,0.7391304347826086,0.029850746268656716,0.963963963963964,0.9799498746867168,0.03840245775729647,0.46285714285714286,0.9719298245614035,0.15789473684210525,0.9444444444444444,0.2753623188405797,0.08571428571428572,0.9987531172069826,0.0,0.75
GTEX-12ZZX-2926-SM-5GCOQ,GTEX-12ZZX,0.7922077922077922,0.22469135802469137,0.28104575163398693,0.9804161566707467,0.7777777777777778,0.14018691588785046,0.9736842105263158,0.9395973154362416,0.26037735849056604,0.3554913294797688,0.9766536964980544,0.10638297872340426,0.6666666666666666,0.2,0.32075471698113206,0.9937888198757764,0.12903225806451613,0.6444444444444445
GTEX-12ZZX-3026-SM-5GCP3,GTEX-12ZZX,0.18181818181818182,0.14285714285714285,0.2727272727272727,0.9056603773584906,0.34285714285714286,0.17857142857142858,0.712,0.24242424242424243,0.3993174061433447,0.36594202898550726,0.28888888888888886,0.06382978723404255,0.45454545454545453,0.23076923076923078,0.10030395136778116,0.9302752293577982,0.1111111111111111,0.5348837209302325
GTEX-1313W-0006-SM-5O9B1,GTEX-1313W,0.0,0.07142857142857142,0.8701298701298701,0.847457627118644,0.0,1.0,0.5555555555555556,0.0,0.015384615384615385,0.07272727272727272,0.5882352941176471,0.42857142857142855,0.07692307692307693,0.05263157894736842,0.5,0.4852941176470588,0.0,
GTEX-1313W-0011-R10b-SM-5DUXA,GTEX-1313W,0.8947368421052632,0.21074964639321075,0.3700787401574803,0.983150800336984,0.9166666666666666,0.075,0.9540229885057471,0.971049457177322,0.05226480836236934,0.3313953488372093,1.0,0.03125,0.8666666666666667,0.05555555555555555,0.07407407407407407,0.9877300613496932,0.14285714285714285,0.5121951219512195
GTEX-1313W-0011-R11a-SM-5DUXN,GTEX-1313W,0.9390581717451524,0.1958762886597938,0.863013698630137,0.9853403141361257,0.9,0.25,1.0,0.9694323144104804,0.02074688796680498,0.3613861386138614,0.9903381642512077,0.15151515151515152,1.0,0.1111111111111111,0.09090909090909091,1.0,0.05,0.6190476190476191
GTEX-1313W-0011-R1b-SM-5EQ4A,GTEX-1313W,0.8352941176470589,0.3789954337899543,0.10426540284360189,0.9564516129032258,0.75,0.23076923076923078,0.9354838709677419,0.9085714285714286,0.2863849765258216,0.29498164014687883,0.9558823529411765,0.0625,0.75,0.26666666666666666,0.1111111111111111,0.9810526315789474,0.3548387096774194,0.6
GTEX-1313W-0011-R2a-SM-5EGLF,GTEX-1313W,0.8292682926829268,0.46859903381642515,0.0970873786407767,0.975051975051975,0.8307692307692308,0.2830188679245283,0.9375,0.4838709677419355,0.21666666666666667,0.49206349206349204,0.9640718562874252,0.18072289156626506,0.6666666666666666,0.04918032786885246,0.1791907514450867,0.972176759410802,0.38271604938271603,0.6071428571428571
GTEX-1313W-0011-R3a-SM-5EGLI,GTEX-1313W,0.7619047619047619,0.19077568134171907,0.2897196261682243,0.9683481701285855,0.8666666666666667,0.1,0.8823529411764706,0.908256880733945,0.14741035856573706,0.326984126984127,0.9710144927536232,0.125,0.7333333333333333,0.0,0.15315315315315314,0.9861431870669746,0.21212121212121213,0.5161290322580645
GTEX-1313W-0011-R4b-SM-5KLZV,GTEX-1313W,0.35135135135135137,0.35714285714285715,0.1556420233463035,0.9455782312925171,0.8,0.20689655172413793,1.0,0.8552036199095022,0.46411483253588515,0.2974683544303797,0.9264705882352942,0.2,0.5,0.0625,0.15294117647058825,0.977639751552795,0.48717948717948717,0.627906976744186
GTEX-1313W-0011-R5b-SM-5L3EP,GTEX-1313W,0.4461538461538462,0.25396825396825395,0.2029520295202952,0.9703504043126685,0.7777777777777778,0.1323529411764706,0.8181818181818182,0.9706959706959707,0.30973451327433627,0.22865853658536586,0.9877300613496932,0.35714285714285715,1.0,0.058823529411764705,0.12244897959183673,0.9832935560859188,0.11290322580645161,0.7857142857142857
GTEX-1313W-0011-R6a-SM-5K7XO,GTEX-1313W,0.6811594202898551,0.11737089201877934,0.45454545454545453,0.9722572509457755,0.7058823529411765,0.11450381679389313,1.0,0.9732142857142857,0.2608695652173913,0.15474209650582363,0.9470198675496688,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.9871657754010695,0.08860759493670886,0.6444444444444445
GTEX-1313W-0011-R7b-SM-5DUWL,GTEX-1313W,0.6,0.425531914893617,0.1326530612244898,0.9395296752519597,0.8857142857142857,0.05263157894736842,0.9047619047619048,0.9078947368421053,0.31601731601731603,0.3333333333333333,0.9795918367346939,0.16666666666666666,0.8095238095238095,0.1875,0.09090909090909091,0.9800995024875622,0.26436781609195403,0.52
GTEX-1313W-0011-R8a-SM-5DUVM,GTEX-1313W,0.7291666666666666,0.19444444444444445,0.25,0.9540669856459331,0.6,0.125,0.9166666666666666,0.40540540540540543,0.2830188679245283,0.47876447876447875,0.9117647058823529,0.06896551724137931,0.9,0.08571428571428572,0.38028169014084506,0.9878345498783455,0.2972972972972973,0.75
GTEX-1313W-0126-SM-5LZUN,GTEX-1313W,0.908256880733945,0.17784256559766765,0.23404255319148937,0.8314176245210728,0.07407407407407407,0.7254901960784313,0.2168284789644013,0.45,0.36024844720496896,0.4135593220338983,0.06598984771573604,0.5172413793103449,0.11864406779661017,0.1717171717171717,0.29277566539923955,0.18526315789473685,0.25925925925925924,0.23809523809523808
GTEX-1313W-0226-SM-5LZV7,GTEX-1313W,0.5294117647058824,0.5238095238095238,0.02564102564102564,0.4275,0.4074074074074074,0.8823529411764706,0.8954248366013072,0.45652173913043476,0.7247706422018348,0.8900804289544236,0.17355371900826447,0.875,0.543859649122807,0.4716981132075472,0.209478672985782,0.34393638170974156,0.7777777777777778,0.7727272727272727
GTEX-1313W-0326-SM-5LZU5,GTEX-1313W,0.35064935064935066,0.875,0.013550135501355014,0.40365682137834036,0.6752136752136753,0.5720930232558139,0.9022222222222223,0.25,0.8770226537216829,0.5983989326217478,0.3862433862433862,0.5882352941176471,0.5409836065573771,0.48148148148148145,0.1592356687898089,0.8058252427184466,0.96,0.9380692167577414
GTEX-1313W-0526-SM-5P9FZ,GTEX-1313W,0.9759036144578314,0.9655172413793104,0.0,0.004618310241782124,0.9532710280373832,0.9958333333333333,0.90625,0.9047619047619048,0.912751677852349,0.9691358024691358,0.8558139534883721,1.0,1.0,0.9398496240601504,0.30578512396694213,0.5609756097560976,0.9751552795031055,0.9347181008902077
GTEX-1313W-0626-SM-5EQ4H,GTEX-1313W,0.9310344827586207,0.09202453987730061,0.3333333333333333,0.9292604501607717,0.05084745762711865,0.42857142857142855,0.20987654320987653,0.23076923076923078,0.20606060606060606,0.20987654320987653,0.09743589743589744,0.25,0.025,0.06976744186046512,0.21739130434782608,0.2806652806652807,0.29411764705882354,0.10526315789473684
GTEX-1313W-0726-SM-5EGK1,GTEX-1313W,0.8970588235294118,0.2328767123287671,0.45774647887323944,0.8737373737373737,0.21311475409836064,1.0,0.5126050420168067,0.20588235294117646,0.22580645161290322,0.5852417302798982,0.14606741573033707,0.29411764705882354,0.48,0.14606741573033707,0.19008264462809918,0.40552016985138006,0.25773195876288657,0.25925925925925924
GTEX-1313W-0826-SM-5EQ4T,GTEX-1313W,0.5348837209302325,0.6144578313253012,0.11278195488721804,0.5781922525107605,0.375,0.788235294117647,0.64,0.37037037037037035,0.7441860465116279,0.8031980319803198,0.2537313432835821,0.5757575757575758,0.6444444444444445,0.4,0.24500907441016334,0.5164179104477612,0.6056338028169014,0.5111111111111111
GTEX-1313W-0926-SM-5EQ56,GTEX-1313W,0.2231404958677686,0.38461538461538464,0.2336448598130841,0.674347158218126,0.18518518518518517,1.0,0.5211267605633803,0.14285714285714285,0.23905723905723905,0.4944237918215613,0.39473684210526316,0.30434782608695654,0.16417910447761194,0.12195121951219512,0.03424657534246575,0.25748502994011974,0.14583333333333334,0.6923076923076923
GTEX-1313W-1026-SM-5EQ5I,GTEX-1313W,0.8472906403940886,0.8571428571428571,0.07103825136612021,0.23569794050343248,0.48,0.9296187683284457,0.7192982456140351,0.8227848101265823,0.7,0.9433681073025335,0.15328467153284672,0.9375,0.696969696969697,0.8795180722891566,0.6573926868044515,0.35064935064935066,0.4117647058823529,0.59375
GTEX-1313W-1126-SM-5EQ5U,GTEX-1313W,0.3128834355828221,0.7,0.029940119760479042,0.045992115637319315,0.7204301075268817,0.8850574712643678,0.7446808510638298,0.49019607843137253,0.8844765342960289,0.8784676354029062,0.674074074074074,0.9183673469387755,0.6190476190476191,0.7611940298507462,0.22112211221122113,0.5376623376623376,0.84251968503937,0.7266187050359713
GTEX-1313W-1426-SM-5KLZU,GTEX-1313W,0.49206349206349204,0.8285714285714286,0.011406844106463879,0.011619047619047619,0.7230769230769231,0.9298245614035088,0.6666666666666666,0.4153846153846154,0.9214402618657938,0.9812792511700468,0.6610169491525424,0.8787878787878788,0.391304347826087,0.7313432835820896,0.28413284132841327,0.650887573964497,0.8867924528301887,0.7355371900826446
GTEX-1313W-1626-SM-5J1OE,GTEX-1313W,0.75,0.5,0.0990990990990991,0.4606240713224368,0.5955056179775281,0.8439716312056738,0.6601941747572816,0.34579439252336447,0.7984084880636605,0.9098286744815148,0.23255813953488372,0.6052631578947368,0.8,0.4375,0.0467706013363029,0.5267175572519084,0.8291139240506329,0.5686274509803921
GTEX-1313W-2726-SM-5P9IX,GTEX-1313W,0.37142857142857144,0.7281553398058253,0.008064516129032258,0.3462033462033462,0.45098039215686275,0.8,0.7543859649122807,0.42574257425742573,0.8922155688622755,0.8870967741935484,0.19801980198019803,0.7582417582417582,0.7837837837837838,0.4,0.05405405405405406,0.3416666666666667,0.47186147186147187,0.2112676056338028
GTEX-1313W-2826-SM-5P9G1,GTEX-1313W,0.8125,0.7886178861788617,0.03765690376569038,0.3315068493150685,0.45054945054945056,0.8795180722891566,0.6737588652482269,0.7407407407407407,0.8601398601398601,0.9677158999192897,0.1056338028169014,0.7352941176470589,0.8378378378378378,0.6134453781512605,0.37487636003956476,0.3175775480059084,0.5607476635514018,0.21311475409836064
GTEX-1313W-3026-SM-5LZUZ,GTEX-1313W,0.9409158050221565,0.1506172839506173,0.90625,0.9783950617283951,0.7857142857142857,0.08,0.8867924528301887,0.9666908037653874,0.02584493041749503,0.38691588785046727,0.9692307692307692,0.28,0.9565217391304348,0.03571428571428571,0.15151515151515152,0.9954545454545455,0.0847457627118644,0.8823529411764706
GTEX-1313W-3126-SM-5LZUI,GTEX-1313W,0.7428571428571429,0.28368794326241137,0.21243523316062177,0.9615384615384616,0.7435897435897436,0.14705882352941177,0.9183673469387755,0.9689922480620154,0.20610687022900764,0.42394822006472493,0.990521327014218,0.07894736842105263,0.8571428571428571,0.02564102564102564,0.0967741935483871,0.9912967798085291,0.6363636363636364,0.37142857142857144
GTEX-1313W-3226-SM-5LZUU,GTEX-1313W,0.8157894736842105,0.05220883534136546,0.6744186046511628,0.9284210526315789,0.058823529411764705,0.05263157894736842,0.5892857142857143,0.26666666666666666,0.12893982808022922,0.23924268502581755,0.28846153846153844,0.3246753246753247,0.5,0.10588235294117647,0.043478260869565216,0.8678815489749431,0.05,0.125
GTEX-131YS-0005-SM-5NQAS,GTEX-131YS,0.16666666666666666,0.0,0.8765432098765432,0.7966101694915254,0.015873015873015872,0.0,,0.038461538461538464,0.006896551724137931,0.027888446215139442,0.4418604651162791,0.44761904761904764,0.12,0.01694915254237288,0.5,0.5091575091575091,0.0,1.0
GTEX-131YS-0011-R10b-SM-5EQ5N,GTEX-131YS,0.7142857142857143,0.2586750788643533,0.2887537993920973,0.9818548387096774,0.7804878048780488,0.08148148148148149,1.0,0.9351701782820098,0.24778761061946902,0.41374045801526715,0.9820627802690582,0.15789473684210525,0.9090909090909091,0.037037037037037035,0.20588235294117646,0.9907834101382489,0.12643678160919541,0.4909090909090909
GTEX-131YS-0011-R11b-SM-5EGLM,GTEX-131YS,0.9502617801047121,0.13250283125707815,0.8313253012048193,0.9889908256880734,0.5324675324675324,0.03125,0.9813084112149533,0.9827493261455525,0.05,0.4336283185840708,0.9638009049773756,0.2,0.9375,0.012658227848101266,0.06349206349206349,0.9989621172807472,0.03296703296703297,0.7358490566037735
GTEX-131YS-0011-R1a-SM-5DUXC,GTEX-131YS,0.5348837209302325,0.46206896551724136,0.12596401028277635,0.9185282522996058,0.6363636363636364,0.17647058823529413,1.0,0.6438356164383562,0.5359116022099447,0.3669064748201439,0.8613861386138614,0.25,0.5,0.0,0.18471337579617833,0.9433962264150944,0.6666666666666666,0.6666666666666666
GTEX-131YS-0011-R3b-SM-5DUXB,GTEX-131YS,0.7894736842105263,0.25957446808510637,0.30434782608695654,0.9761194029850746,0.696969696969697,0.0625,1.0,0.8596491228070176,0.20437956204379562,0.2822429906542056,0.9603960396039604,0.2222222222222222,0.8666666666666667,0.058823529411764705,0.35135135135135137,0.9927272727272727,0.09803921568627451,0.7857142857142857
GTEX-131YS-0011-R4a-SM-5DUVL,GTEX-131YS,0.2564102564102564,0.32653061224489793,0.15625,0.9823008849557522,1.0,0.21739130434782608,1.0,0.7281553398058253,0.4881889763779528,0.1827956989247312,0.9310344827586207,0.28,1.0,0.0,0.13725490196078433,0.9779005524861878,0.3103448275862069,0.8604651162790697
GTEX-131YS-0011-R5b-SM-5K7YB,GTEX-131YS,0.36,0.30275229357798167,0.22063037249283668,0.9391304347826087,0.4827586206896552,0.07017543859649122,0.9183673469387755,0.9495268138801262,0.3263157894736842,0.14153846153846153,0.9333333333333333,0.24324324324324326,0.8666666666666667,0.0,0.15384615384615385,0.9829059829059829,0.14942528735632185,0.6956521739130435
GTEX-131YS-0011-R7a-SM-5IJDA,GTEX-131YS,0.5384615384615384,0.18253968253968253,0.2679245283018868,0.972101133391456,0.7857142857142857,0.12149532710280374,0.8125,0.9523809523809523,0.4254545454545455,0.18406593406593408,0.9459459459459459,0.17647058823529413,0.7,0.15151515151515152,0.09433962264150944,0.9865771812080537,0.2857142857142857,0.5909090909090909
GTEX-131YS-0011-R9b-SM-5EQLY,GTEX-131YS,0.7692307692307693,0.5319148936170213,0.17376294591484465,0.9006560449859419,0.782608695652174,0.12863070539419086,0.9361702127659575,0.75,0.45023696682464454,0.3459715639810427,1.0,0.13043478260869565,0.574468085106383,0.08,0.23076923076923078,0.9727047146401985,0.6818181818181818,0.8181818181818182
GTEX-131YS-0126-SM-5KM1M,GTEX-131YS,0.91,0.08333333333333333,0.4915254237288136,0.8485639686684073,0.0,0.6883116883116883,0.2687224669603524,0.48484848484848486,0.27184466019417475,0.3620689655172414,0.08021390374331551,0.7142857142857143,0.24,0.07317073170731707,0.5271317829457365,0.16521739130434782,0.18181818181818182,0.38271604938271603
GTEX-131YS-0226-SM-5IJEH,GTEX-131YS,0.5913978494623656,0.7623762376237624,0.03139013452914798,0.3820335636722606,0.32673267326732675,0.865979381443299,0.8660714285714286,0.44654088050314467,0.6971279373368147,0.901453957996769,0.1717171717171717,0.7142857142857143,0.5633802816901409,0.019230769230769232,0.31150442477876106,0.5827538247566064,0.7586206896551724,0.6697247706422018
GTEX-131YS-0326-SM-5PNYW,GTEX-131YS,0.4064516129032258,0.8540145985401459,0.009652509652509652,0.2632794457274827,0.711340206185567,0.5358166189111748,0.8660714285714286,0.23404255319148937,0.8516483516483516,0.6226101413133832,0.39285714285714285,0.66,0.7931034482758621,0.058823529411764705,0.06983655274888559,0.7952497952497952,0.8235294117647058,0.9051546391752577
GTEX-131YS-0426-SM-5EQ4J,GTEX-131YS,0.8023106546854942,0.8193548387096774,0.015748031496062992,0.36012861736334406,0.6263736263736264,0.8717948717948718,0.9180327868852459,0.8354430379746836,0.8601398601398601,0.9574683544303797,0.1232876712328767,0.971830985915493,0.7910447761194029,0.4606741573033708,0.8033586132177681,0.1507607192254495,0.5063829787234042,0.717741935483871
GTEX-131YS-0526-SM-5EGKJ,GTEX-131YS,0.9642857142857143,0.75,0.02857142857142857,0.0068359375,0.9615384615384616,0.9609120521172638,0.9032258064516129,0.7142857142857143,0.9665271966527197,0.9959595959595959,0.7834394904458599,0.9636363636363636,0.6666666666666666,0.8596491228070176,0.3770491803278688,0.6049382716049383,0.9792746113989638,0.9619565217391305
GTEX-131YS-0626-SM-5EGKL,GTEX-131YS,0.9078947368421053,0.43333333333333335,0.16607773851590105,0.6555183946488294,0.13793103448275862,0.75,0.4090909090909091,0.5555555555555556,0.4827586206896552,0.6423529411764706,0.10948905109489052,0.5625,0.543859649122807,0.030303030303030304,0.14511873350923482,0.49872122762148335,0.40350877192982454,0.14035087719298245
GTEX-131YS-0726-SM-5P9G9,GTEX-131YS,0.9066666666666666,0.24615384615384617,0.5255255255255256,0.8962264150943396,0.2054794520547945,0.6,0.35526315789473684,0.2857142857142857,0.18163672654690619,0.5659276546091015,0.15337423312883436,0.3076923076923077,0.37681159420289856,0.05555555555555555,0.08542713567839195,0.3972602739726027,0.1951219512195122,0.2
GTEX-131YS-0826-SM-5PNYV,GTEX-131YS,0.11508951406649616,0.8983050847457628,0.014005602240896359,0.025225786359389598,0.8776758409785933,0.9797297297297297,0.8265895953757225,0.475,0.9265658747300216,0.9474835886214442,0.7300613496932515,1.0,0.45,0.5728155339805825,0.7024390243902439,0.6120906801007556,0.8143133462282398,0.7836644591611479
GTEX-131YS-0926-SM-5IJB9,GTEX-131YS,0.7333333333333333,0.6326530612244898,0.13119533527696792,0.524390243902439,0.38461538461538464,0.8723404255319149,0.6631578947368421,0.5555555555555556,0.6509695290858726,0.7548891786179922,0.1509433962264151,0.7142857142857143,0.38823529411764707,0.11764705882352941,0.35491329479768785,0.405,0.2919254658385093,0.6285714285714286
GTEX-131YS-1126-SM-5N9FQ,GTEX-131YS,0.8746383799421408,0.8142857142857143,0.006097560975609756,0.187206020696143,0.6712328767123288,0.921146953405018,0.8095238095238095,0.889763779527559,0.9162011173184358,0.9737663960024985,0.12077294685990338,0.84,0.9375,0.31645569620253167,0.7783300198807157,0.24793388429752067,0.48760330578512395,0.5204081632653061
GTEX-131YS-1226-SM-5K7VE,GTEX-131YS,0.7755443886097152,0.8115942028985508,0.08045977011494253,0.30434782608695654,0.5529411764705883,0.9604743083003953,0.8363636363636363,0.7843137254901961,0.8009478672985783,0.9571984435797666,0.17391304347826086,0.8709677419354839,0.660377358490566,0.36666666666666664,0.7891428571428571,0.27177700348432055,0.4330708661417323,0.4777777777777778
GTEX-131YS-1426-SM-5IJF7,GTEX-131YS,0.9624413145539906,0.3220338983050847,0.27607361963190186,0.887292817679558,0.2857142857142857,0.8333333333333334,0.20245398773006135,0.4576271186440678,0.15527950310559005,0.6153091265947007,0.11351351351351352,0.5094339622641509,0.11363636363636363,0.058823529411764705,0.5891472868217055,0.3539518900343643,0.25,0.5454545454545454
GTEX-131YS-1626-SM-5HL6C,GTEX-131YS,0.9929824561403509,1.0,0.14285714285714285,0.9560922063666301,0.3333333333333333,0.875,0.391304347826087,0.0,0.23529411764705882,0.9543147208121827,0.2982456140350877,0.21739130434782608,0.0,0.0,0.2777777777777778,0.15254237288135594,0.6470588235294118,0.2087912087912088
GTEX-131YS-1726-SM-5HL7G,GTEX-131YS,0.5106382978723404,0.5111111111111111,0.009708737864077669,0.4066437571592211,0.3684210526315789,0.8378378378378378,0.6438356164383562,0.4090909090909091,0.760797342192691,0.9152046783625731,0.1686746987951807,0.5789473684210527,0.7857142857142857,0.05454545454545454,0.0847457627118644,0.6153846153846154,0.5924528301886792,0.6
GTEX-131YS-2026-SM-5P9J8,GTEX-131YS,0.4157303370786517,0.1724137931034483,0.04081632653061224,0.9523128278493085,0.3617021276595745,0.9411764705882353,0.967741935483871,0.21212121212121213,0.4782608695652174,0.5617433414043583,0.3374233128834356,0.42857142857142855,0.46153846153846156,0.07042253521126761,0.08982035928143713,0.16607773851590105,0.5208333333333334,0.16129032258064516
GTEX-131YS-2226-SM-5P9G8,GTEX-131YS,0.5229357798165137,0.6941176470588235,0.0196078431372549,0.4418604651162791,0.3103448275862069,0.7037037037037037,0.7105263157894737,0.559322033898305,0.810126582278481,0.9484848484848485,0.155893536121673,0.8076923076923077,0.8285714285714286,0.0847457627118644,0.18048780487804877,0.34983498349834985,0.42363877822045154,0.37254901960784315
GTEX-131YS-2326-SM-5IJFJ,GTEX-131YS,0.8735632183908046,0.8571428571428571,0.07042253521126761,0.4438860971524288,0.4090909090909091,0.7941176470588235,0.7540983606557377,0.7945205479452054,0.8776595744680851,0.9717391304347827,0.14215686274509803,0.825,0.8636363636363636,0.05263157894736842,0.27384615384615385,0.35893648449039883,0.47107438016528924,0.13580246913580246
GTEX-131YS-2426-SM-5J2OD,GTEX-131YS,0.9107142857142857,0.5,0.12159709618874773,0.43174603174603177,0.5,0.7619047619047619,0.34782608695652173,0.7606837606837606,0.5792079207920792,0.8691588785046729,0.11267605633802817,0.6666666666666666,0.56,0.07142857142857142,0.39903846153846156,0.6266666666666667,0.4303030303030303,0.5121951219512195
GTEX-131YS-2826-SM-5EQ47,GTEX-131YS,0.9176470588235294,0.178743961352657,0.19093851132686085,0.8452787258248009,0.08108108108108109,0.7619047619047619,0.35269709543568467,0.2926829268292683,0.38762214983713356,0.4619883040935672,0.15789473684210525,0.4576271186440678,0.13636363636363635,0.037037037037037035,0.46923076923076923,0.26666666666666666,0.44,0.35384615384615387
GTEX-131YS-2926-SM-5EGKI,GTEX-131YS,0.6692913385826772,0.8823529411764706,0.016574585635359115,0.39076923076923076,0.725,0.8994974874371859,0.8541666666666666,0.8850574712643678,0.9290780141843972,0.9417721518987342,0.2033898305084746,0.8611111111111112,0.9411764705882353,0.2608695652173913,0.9031499764927128,0.3898305084745763,0.6811594202898551,0.8412698412698413
GTEX-131YS-3026-SM-5EGHY,GTEX-131YS,0.9588839941262849,0.12949640287769784,0.7305699481865285,0.9845201238390093,0.9,0.10526315789473684,0.9696969696969697,0.9847991313789359,0.059961315280464215,0.44654088050314467,0.9777777777777777,0.07894736842105263,0.9512195121951219,0.17647058823529413,0.09523809523809523,0.9985632183908046,0.08641975308641975,0.8378378378378378
GTEX-131YS-3126-SM-5KLYT,GTEX-131YS,0.625,0.3010752688172043,0.2508361204013378,0.97911227154047,0.7777777777777778,0.07692307692307693,1.0,0.9504132231404959,0.15853658536585366,0.3302611367127496,0.963076923076923,0.2,1.0,0.0,0.1875,0.9882697947214076,0.07692307692307693,0.4666666666666667
GTEX-131YS-3226-SM-5IFGV,GTEX-131YS,0.8823529411764706,0.06976744186046512,0.8956521739130435,0.9712070874861573,0.1111111111111111,0.0,0.6708860759493671,0.3103448275862069,0.04294478527607362,0.1265164644714038,0.2222222222222222,0.3877551020408163,0.7857142857142857,0.05263157894736842,0.04895104895104895,0.9616204690831557,0.05263157894736842,0.42857142857142855
GTEX-13G51-0005-SM-5N9EP,GTEX-13G51,0.0,0.0,0.8545454545454545,0.9463087248322147,0.0,0.0,0.4666666666666667,0.0,0.019736842105263157,0.0364963503649635,0.5851063829787234,0.22388059701492538,0.05263157894736842,0.14754098360655737,0.3333333333333333,0.5827814569536424,0.0,1.0
